stars,review_body,language,processed_text,sentiment
1,"Lo mejor, lo fácil de instalar. Lo peor, sin duda la calidad de la pantalla. Muy poco brillo y unos colores que dejan mucho que desear. La pantalla no está bien pegada al marco. Está a leguas de la original, en cuánto pueda la cambiaré. El peor producto calidad precio que he adquirido en mucho tiempo.",es,mejor fácil instalar peor duda calidad pantalla muy poco brillo colores dejan desear pantalla no pegada marco leguas original cambiaré peor producto calidad precio adquirido tiempo,enojado
1,"NO PROTEGE LA TOTALIDAD DE LA PANTALLA , SE DESPEGA",es,no protege totalidad pantalla despega,enojado
1,"Este producto era una mesa de mezclas, la cual al estar 2 días en funcionamiento se estropeó en marcha.. y no tuvimos más remedio que devolverla",es,producto mesa mezclas funcionamiento estropeó marcha no tuvimos remedio devolverla,enojado
1,El producto nada que ver con lo que ha llegado. Llegó un par de paquete de cochecitos pequeños,es,producto llegado par paquete cochecitos pequeños,enojado
1,"El vidrio templado llegó ya roto ed inutilizable, directamente a la basura. La protección de plástico está bien y se amolda bastante bien al smartphone.",es,vidrio templado roto ed inutilizable directamente basura protección plástico amolda smartphone,insatisfecho
1,"Pone que viene con 12 anillas, cuando no es verdad, lo voy a devolver.",es,pone viene anillas no devolver,enojado
1,No me agustado ya que la calidad es orible con lo que vale se puede comprar mejor y la talla tampoco coinciden,es,no agustado calidad orible vale comprar mejor talla coinciden,insatisfecho
1,"Conexión con la cámara endeble, no da confianza ninguna",es,conexión cámara endeble no confianza,enojado
1,Pensaba que compraba un irrigador y solo compras la funda.resulta engañoso. Me llevé una gran sorpresa al abrir el paquete,es,pensaba compraba irrigador compras funda resulta engañoso llevé sorpresa abrir paquete,enojado
1,Siento no poder evaluar el producto ya que aun no a llegado.,es,siento no evaluar producto no llegado,enojado
1,Se suponia que el pedido llegaba la semana pasada y aun sigo esperandolo. Muy mal,es,suponia pedido llegaba semana sigo esperandolo muy,enojado
1,No lo he recibido todavía.,es,no recibido,enojado
1,"No he podido instalarlo, se conectaba bien con tablet y tv pero no habia manera de conectarlo con el modem, quizas sea culpa mia pero...",es,no podido instalarlo conectaba tablet tv no conectarlo modem culpa,insatisfecho
1,No sirve para nada. Dinero tirado,es,no sirve dinero tirado,enojado
1,Buen material y volumen de la bolsa. Lastima qu una de las correos de soporte se ha roto despues de 4 meses y de tampoco no mucho uso. Por suerte el servicio de amazon es excelente y aceptaran un reemplazo. Como se ve en las fotos justamente se ha roto por la zona de la costura.,es,material volumen bolsa lastima qu correos soporte roto meses no suerte servicio amazon excelente aceptaran reemplazo ve fotos justamente roto zona costura,neutral
1,No me hs gustado nada tela superfina muy malo,es,no hs gustado tela superfina muy malo,enojado
1,"No se oye bien en bicicleta bicicleta, poca autonomía",es,no oye bicicleta bicicleta autonomía,insatisfecho
1,"No le he recibido todavía, cuando se supone que la entrega era para el día 14. Poca seriedad me parece.",es,no recibido supone entrega seriedad,insatisfecho
1,Gran decepción!!!lo uso siempre y este no es igual que los de siempre!!!no huele sencillamente creo que no es original!!!!GRAN DECEPCIÓN!!!!,es,decepción no no huele sencillamente no original decepción,enojado
1,"El disfraz está bien, es bonito y ha mi hija de 4 años le ha gustado mucho. La talla de 5-6 años para una niña de 4 años (más bien alta) le va bien. Pero estoy decepcionada con el producto porque la decoración de la barita se despegó al momento de tenerlo, se lo regalamos para su cumple y se quedó muy triste porque se le había despegado y perdió los corazones jugando en la fiesta. Por lo tanto decepcionada porque cuando regalas algo y más a un niño esperas una mejor calidad por eso le doy una estrella ya que el disfraz en si esta bien.",es,disfraz bonito hija años gustado talla años niña años alta decepcionada producto decoración barita despegó momento tenerlo regalamos cumple muy triste despegado perdió corazones jugando fiesta decepcionada regalas niño esperas mejor calidad doy estrella disfraz,insatisfecho
1,"En cuanto me llegó me lo puse y no ha durado ni una semana, sin hacerle nada se ha roto por la mitad",es,puse no durado semana hacerle roto mitad,enojado
1,"El producto en si no esta mal, limpia bastante bien, unicamente que he limpiado ambas pinzas y discos delanteros del coche y se me ha gastado el bote..viene justito. Y no es que me haya excedido en el uso. He rociado bien las superficies, luego he aplicado cepillo de cerdas de laton, y he vuelto a aplicar el producto. Asi en ambas ruedas. Me he sentido que el pulverizado 10e en la basura cuando con un bote para pulverizar (al estilo bote limpiacristales) lleno de alcohol, hubiera hecho lo mismo. No lo recomiendo. Precio excesivo para la cantidad que viene. La estrella la doy porque ha limpiado bien, perk he necesitado rascar algo.",es,producto no limpia unicamente limpiado ambas pinzas discos delanteros coche gastado bote viene justito no excedido rociado superficies aplicado cepillo cerdas laton vuelto aplicar producto ambas ruedas sentido pulverizado basura bote pulverizar estilo bote limpiacristales lleno alcohol hubiera no recomiendo precio excesivo cantidad viene estrella doy limpiado perk necesitado rascar,insatisfecho
1,"Bastante incómoda y realmente no ayuda en el tratamiento efectivo de la fascitis, no consigue estirar del todo la zona y además es un trasto muy grande e incómodo para dormir",es,incómoda realmente no ayuda tratamiento efectivo fascitis no estirar zona trasto muy incómodo dormir,insatisfecho
1,Como el culo. Me estaba muy pequeña la tuve que devolver nada más llegar a mi domicilio. Pero es muy bonita.,es,culo muy pequeña tuve devolver llegar domicilio muy bonita,neutral
1,"Es de mala calidad y la instalación es casi imposible. Si la colocas desde dentro de la habitación (porque no sabes volar, por ejemplo) no puedes colocar el último trozo, por lo que solo vale si tienes acceso a la ventana desde afuera. Dinero tirado.",es,mala calidad instalación imposible colocas habitación no volar ejemplo no puedes colocar trozo vale tienes acceso ventana afuera dinero tirado,enojado
1,Todavía no lo he recibido y lo compré en noviembre,es,no recibido compré noviembre,enojado
1,No sé adapta a la pantalla. No la cubre entera y no sé adapta a la curva de la pantalla,es,no sé adapta pantalla no cubre entera no sé adapta curva pantalla,enojado
1,"Se pela y se envejece a la primera de cambio. Los materiales no están mal, pero el color se pierde y parece que llevas la funda más vieja y roñosa que te has podido encontrar. No comprar,",es,pela envejece cambio materiales no color pierde llevas funda vieja roñosa has podido encontrar no comprar,insatisfecho
1,El paquete no ha llegado,es,paquete no llegado,enojado
1,"Se desconecta solo. , se apaga sola estando recién cargada, no se puede utilizar para cargar un móvil.. Jj k",es,desconecta apaga estando recién cargada no utilizar cargar móvil jj k,enojado
1,Me llegó estropeado dos veces,es,estropeado,enojado
1,"La calidad de los materiales es muy flora y además las pilas no encajan bien y se mueven por lo que no hace bien los contactos a la hora de cambiar de canal, subir volumen, etc. No estoy nada satisfecho con esta compra",es,calidad materiales muy flora pilas no encajan mueven no contactos hora cambiar canal subir volumen etc no satisfecho compra,enojado
1,No es d buena Calidad,es,no d calidad,insatisfecho
1,Que pierde el color rápidamente y te deja el dedo negro,es,pierde color rápidamente deja dedo negro,insatisfecho
1,"El problema no es la calidad del protector que es correcto, sino que al ser transparente en sus bordes y el terminal tener la pantalla con los extremos curvados, no es posible que se éste fije quedando una especie de cerquillo con un resultado estético malo.",es,problema no calidad protector correcto transparente bordes terminal pantalla extremos curvados no fije quedando especie cerquillo resultado estético malo,insatisfecho
1,"Imposible de poner, el pegamento se va para todas partes y al final no queda bien, dinero tirado a la basura",es,imposible pegamento partes no queda dinero tirado basura,enojado
1,"Compré una batería en Enero, la semana pasada la batería dejó de cargar sin motivo aparente. Tras llevar el coche a taller, me confirman que mi alternador está bien y que es tema de la batería, han intentado cargarla, sin éxito, me confirman que la batería está mala. Hasta ahora siempre me había decantado por baterías de marca reconocida, un poco más caras, pero me han durado del orden de 5-7 años, esta ha aguantado 9 meses. no lo recomiendo. Estoy pendiente de resolución por parte del vendedor, en cualquier caso, editaré mi opinión con el trato recibido.",es,compré batería enero semana batería cargar motivo aparente coche taller confirman alternador tema batería intentado cargarla éxito confirman batería mala decantado baterías marca reconocida poco caras durado orden años aguantado meses no recomiendo pendiente resolución vendedor caso editaré opinión trato recibido,enojado
1,"No puedo opinar como producto, porque no lo he utilizado. Me equivoqué al comprarlo y el proveedor se negó a devolverlo ó cambiarlo.",es,no opinar producto no utilizado equivoqué comprarlo proveedor negó devolverlo ó cambiarlo,enojado
1,No ha llega el envío. He contactado al vendedor y me dijo que iban a volver a enviarlo hace 3 días pero sigo sin noticias.,es,no llega envío contactado vendedor iban volver enviarlo sigo noticias,enojado
1,Muy mala calidad. Me llegó la funda doblada y el protector roto. Un desastre. No lo recomiendo a este fabricante,es,muy mala calidad funda doblada protector roto desastre no recomiendo fabricante,enojado
1,Ha llegado en mal estado.Uno de la extremos está suelto por o que no se puede utilizar. Es barato pero esta roto.,es,llegado extremos suelto no utilizar barato roto,enojado
1,"CE-Link Funda Samsung Galaxy J5 2017 Una carcasa en tres piezas que le confiere protección al móvil, superior a las fundas de silicona, que no se decolora con el uso. La calidad de la misma deja mucho que desear, en cuanto al vendedor es un informal, en menos de un mes de la compra en la primera caida del movil se rompe una grapa de la tapa de la parte inferior, le pido si es posible el envio de dicha pieza y no se ha molestado en contestar. VENDEDOR NO RECOMENDABLE",es,funda samsung galaxy carcasa piezas confiere protección móvil superior fundas silicona no decolora calidad deja desear vendedor informal mes compra caida movil rompe grapa tapa inferior pido envio dicha pieza no molestado contestar vendedor no recomendable,enojado
1,"Bueno, por el precio no puedes esperar algo muy rigido, pero es que viene en un formato, que en lo que se arranca, y despega, pues se acaba deteriorando. El kit de agujas es flojo tambien.",es,precio no puedes esperar muy rigido viene formato arranca despega acaba deteriorando kit agujas flojo,neutral
1,Muy malas. Al primer uso en un tablero de aglomerado de 19 mm se ha partido la broca. A la basura en el primer round.,es,muy malas tablero aglomerado mm partido broca basura round,enojado
